Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:25:11:376,target,BB Gun,0s,1,1,1,1,1,1,false
2,10:25:11:706,target,BB Gun,0s,1,1,1,1,1,1,false
3,10:25:11:890,target,BB Gun,0s,1,1,1,1,1,1,false
4,10:25:12:106,target,BB Gun,0s,1,1,1,1,1,1,false
5,10:25:12:492,target,BB Gun,0s,1,1,1,1,1,1,false
6,10:25:13:112,target,BB Gun,0s,1,1,1,1,1,1,false
7,10:25:13:279,target,BB Gun,0s,1,1,1,1,1,1,false
8,10:25:13:742,target,BB Gun,0s,1,1,1,1,1,1,false
9,10:25:13:916,target,BB Gun,0s,1,1,1,1,1,1,false
10,10:25:14:397,target,BB Gun,0s,1,1,1,1,1,1,false
11,10:25:14:756,target,BB Gun,0s,1,1,1,1,1,1,false
12,10:25:15:119,target,BB Gun,0s,1,1,1,1,1,1,false
13,10:25:15:430,target,BB Gun,0s,1,1,1,1,1,1,false
14,10:25:15:711,target,BB Gun,0s,1,1,1,1,1,1,false
15,10:25:16:094,target,BB Gun,0.001s,1,1,1,1,1,1,false
16,10:25:16:271,target,BB Gun,0.001s,1,1,1,1,1,1,false
17,10:25:16:628,target,BB Gun,0s,1,1,1,1,1,1,false
18,10:25:17:100,target,BB Gun,0.001s,1,1,1,1,1,1,false
19,10:25:17:473,target,BB Gun,0s,1,1,1,1,1,1,false
20,10:25:17:748,target,BB Gun,0s,1,1,1,1,1,1,false
21,10:25:18:070,target,BB Gun,0s,1,1,1,1,1,1,false
22,10:25:18:420,target,BB Gun,0.001s,1,1,1,1,1,1,false
23,10:25:19:036,target,BB Gun,0.299s,2,1,0.5,1,2,0.5,false
24,10:25:19:264,target,BB Gun,0s,1,1,1,1,1,1,false
25,10:25:19:494,target,BB Gun,0s,1,1,1,1,1,1,false
26,10:25:19:831,target,BB Gun,0s,1,1,1,1,1,1,false
27,10:25:20:442,target,BB Gun,0.255s,2,1,0.5,1,2,0.5,false
28,10:25:20:742,target,BB Gun,0s,1,1,1,1,1,1,false
29,10:25:21:056,target,BB Gun,0s,1,1,1,1,1,1,false
30,10:25:21:341,target,BB Gun,0.001s,1,1,1,1,1,1,false
31,10:25:21:672,target,BB Gun,0s,1,1,1,1,1,1,false
32,10:25:21:923,target,BB Gun,0.001s,1,1,1,1,1,1,false
33,10:25:22:272,target,BB Gun,0s,1,1,1,1,1,1,false
34,10:25:22:669,target,BB Gun,0s,1,1,1,1,1,1,false
35,10:25:22:937,target,BB Gun,0.001s,1,1,1,1,1,1,false
36,10:25:23:618,target,BB Gun,0.229s,2,1,0.5,1,2,0.5,false
37,10:25:24:080,target,BB Gun,0s,1,1,1,1,1,1,false
38,10:25:24:263,target,BB Gun,0s,1,1,1,1,1,1,false
39,10:25:24:736,target,BB Gun,0s,1,1,1,1,1,1,false
40,10:25:25:596,target,BB Gun,0.601s,2,1,0.5,1,2,0.5,false
