Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:06:53:928,target,BB Gun,0s,1,1,1,1,1,1,false
2,01:06:55:232,target,BB Gun,0.771s,2,1,0.5,1,2,0.5,false
3,01:06:55:851,target,BB Gun,0s,1,1,1,1,1,1,false
4,01:06:56:480,target,BB Gun,0s,1,1,1,1,1,1,false
5,01:06:57:099,target,BB Gun,0s,1,1,1,1,1,1,false
6,01:06:58:183,target,BB Gun,0.378s,2,1,0.5,1,2,0.5,false
7,01:06:58:857,target,BB Gun,0s,1,1,1,1,1,1,false
8,01:06:59:715,target,BB Gun,0.342s,2,1,0.5,1,2,0.5,false
9,01:07:00:363,target,BB Gun,0s,1,1,1,1,1,1,false
10,01:07:01:123,target,BB Gun,0s,1,1,1,1,1,1,false
11,01:07:01:950,target,BB Gun,0s,1,1,1,1,1,1,false
12,01:07:03:146,target,BB Gun,0s,1,1,1,1,1,1,false
13,01:07:04:652,target,BB Gun,0.808s,2,1,0.5,1,2,0.5,false
14,01:07:05:131,target,BB Gun,0s,1,1,1,1,1,1,false
15,01:07:06:007,target,BB Gun,0s,1,1,1,1,1,1,false
16,01:07:06:537,target,BB Gun,0s,1,1,1,1,1,1,false
17,01:07:07:125,target,BB Gun,0s,1,1,1,1,1,1,false
18,01:07:07:927,target,BB Gun,0s,1,1,1,1,1,1,false
19,01:07:09:182,target,BB Gun,0.358s,2,1,0.5,1,2,0.5,false
20,01:07:09:529,target,BB Gun,0s,1,1,1,1,1,1,false
21,01:07:10:086,target,BB Gun,0s,1,1,1,1,1,1,false
22,01:07:11:447,target,BB Gun,0.557s,2,1,0.5,1,2,0.5,false
23,01:07:12:018,target,BB Gun,0s,1,1,1,1,1,1,false
24,01:07:12:897,target,BB Gun,0s,1,1,1,1,1,1,false
25,01:07:13:554,target,BB Gun,0.001s,1,1,1,1,1,1,false
26,01:07:14:258,target,BB Gun,0s,1,1,1,1,1,1,false
27,01:07:15:184,target,BB Gun,0s,1,1,1,1,1,1,false
28,01:07:15:920,target,BB Gun,0s,1,1,1,1,1,1,false
29,01:07:17:212,target,BB Gun,0s,1,1,1,1,1,1,false
30,01:07:18:181,target,BB Gun,0s,1,1,1,1,1,1,false
31,01:07:19:020,target,BB Gun,0s,1,1,1,1,1,1,false
32,01:07:19:708,target,BB Gun,0s,1,1,1,1,1,1,false
33,01:07:20:503,target,BB Gun,0.001s,1,1,1,1,1,1,false
34,01:07:21:140,target,BB Gun,0s,1,1,1,1,1,1,false
35,01:07:23:400,target,BB Gun,1.412s,3,1,0.333,1,3,0.333,false
36,01:07:24:055,target,BB Gun,0s,1,1,1,1,1,1,false
37,01:07:24:771,target,BB Gun,0s,1,1,1,1,1,1,false
