Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:27:49:910,target,pistol,0.389s,2,1,0.5,25,100,0.25,false
2,02:27:50:108,target,pistol,0s,1,1,1,25,50,0.5,false
3,02:27:50:315,target,pistol,0s,1,1,1,25,50,0.5,false
4,02:27:50:502,target,pistol,0s,1,1,1,25,50,0.5,false
5,02:27:50:771,target,pistol,0s,1,1,1,25,50,0.5,false
6,02:27:50:985,target,pistol,0s,1,1,1,25,50,0.5,false
7,02:27:51:387,target,pistol,0.188s,2,1,0.5,25,100,0.25,false
8,02:27:51:773,target,pistol,0s,1,1,1,25,50,0.5,false
9,02:27:52:034,target,pistol,0s,1,1,1,25,50,0.5,false
10,02:27:52:271,target,pistol,0s,1,1,1,25,50,0.5,false
11,02:27:52:484,target,pistol,0s,1,1,1,25,50,0.5,false
12,02:27:52:833,target,pistol,0s,1,1,1,25,50,0.5,false
13,02:27:53:032,target,pistol,0s,1,1,1,25,50,0.5,false
14,02:27:53:234,target,pistol,0s,1,1,1,25,50,0.5,false
15,02:27:53:448,target,pistol,0s,1,1,1,25,50,0.5,false
16,02:27:53:664,target,pistol,0s,1,1,1,25,50,0.5,false
17,02:27:53:872,target,pistol,0s,1,1,1,25,50,0.5,false
18,02:27:54:081,target,pistol,0s,1,1,1,25,50,0.5,false
19,02:27:54:398,target,pistol,0s,1,1,1,25,50,0.5,false
20,02:27:54:589,target,pistol,0.001s,1,1,1,25,50,0.5,false
21,02:27:54:786,target,pistol,0s,1,1,1,25,50,0.5,false
22,02:27:54:970,target,pistol,0s,1,1,1,25,50,0.5,false
23,02:27:55:162,target,pistol,0s,1,1,1,25,50,0.5,false
24,02:27:55:408,target,pistol,0s,1,1,1,25,50,0.5,false
25,02:27:55:660,target,pistol,0s,1,1,1,25,50,0.5,false
26,02:27:56:062,target,pistol,0.205s,2,1,0.5,25,100,0.25,false
27,02:27:56:286,target,pistol,0s,1,1,1,25,50,0.5,false
28,02:27:56:622,target,pistol,0s,1,1,1,25,50,0.5,false
