Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:46:43:591,target,pistol,0s,1,1,1,25,50,0.5,false
2,18:46:44:474,target,pistol,0.632s,3,1,0.333,25,150,0.167,false
3,18:46:45:113,target,pistol,0.382s,2,1,0.5,25,100,0.25,false
4,18:46:45:320,target,pistol,0s,1,1,1,25,50,0.5,false
5,18:46:45:572,target,pistol,0.001s,1,1,1,25,50,0.5,false
6,18:46:45:828,target,pistol,0s,1,1,1,25,50,0.5,false
7,18:46:46:105,target,pistol,0s,1,1,1,25,50,0.5,false
8,18:46:46:328,target,pistol,0s,1,1,1,25,50,0.5,false
9,18:46:46:553,target,pistol,0s,1,1,1,25,50,0.5,false
10,18:46:46:813,target,pistol,0s,1,1,1,25,50,0.5,false
11,18:46:47:035,target,pistol,0s,1,1,1,25,50,0.5,false
12,18:46:47:503,target,pistol,0s,1,1,1,25,50,0.5,false
13,18:46:47:652,target,pistol,0s,1,1,1,25,50,0.5,false
14,18:46:47:987,target,pistol,0.001s,1,1,1,25,50,0.5,false
15,18:46:48:191,target,pistol,0s,1,1,1,25,50,0.5,false
16,18:46:48:674,target,pistol,0.252s,2,1,0.5,25,100,0.25,false
17,18:46:49:112,target,pistol,0s,1,1,1,25,50,0.5,false
18,18:46:49:247,target,pistol,0.001s,1,1,1,25,50,0.5,false
19,18:46:49:402,target,pistol,0s,1,1,1,25,50,0.5,false
20,18:46:49:847,target,pistol,0.206s,2,1,0.5,25,100,0.25,false
21,18:46:50:149,target,pistol,0s,1,1,1,25,50,0.5,false
22,18:46:50:352,target,pistol,0s,1,1,1,25,50,0.5,false
23,18:46:50:537,target,pistol,0.001s,1,1,1,25,50,0.5,false
24,18:46:50:848,target,pistol,0s,1,1,1,25,50,0.5,false
25,18:46:51:017,target,pistol,0s,1,1,1,25,50,0.5,false
26,18:46:51:200,target,pistol,0s,1,1,1,25,50,0.5,false
27,18:46:51:403,target,pistol,0s,1,1,1,25,50,0.5,false
