Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:11:07:546,Quaker Bot Fast Strafes,LG,10.466s,215,67,0.312,402,1290,0.312,false
2,13:11:20:209,Quaker Bot Fast Strafes,LG,10.849s,217,67,0.309,402,1302,0.309,false
3,13:11:34:512,Quaker Bot Fast Strafes,LG,12.869s,250,67,0.268,402,1500,0.268,false
4,13:11:46:053,Quaker Bot Fast Strafes,LG,10.063s,209,67,0.321,402,1254,0.321,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1075,323,1938.0,6450.0,

Kills:,4
Deaths:,0
Fight Time:,44.247002
Avg TTK:,11.062
Damage Done:,1938.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,58033.410156
Score:,10265.72168
Scenario:,Close FS Easy Dodge
Hash:,7cba877273be94b0f315bd1e8a79eb68
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
