Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:43:36:184,target,BB Gun,0s,1,1,1,1,1,1,false
2,17:43:36:573,target,BB Gun,0s,1,1,1,1,1,1,false
3,17:43:37:349,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,17:43:37:910,target,BB Gun,0s,1,1,1,1,1,1,false
5,17:43:38:365,target,BB Gun,0.001s,1,1,1,1,1,1,false
6,17:43:38:840,target,BB Gun,0s,1,1,1,1,1,1,false
7,17:43:39:532,target,BB Gun,0.27s,2,1,0.5,1,2,0.5,false
8,17:43:40:204,target,BB Gun,0s,1,1,1,1,1,1,false
9,17:43:40:829,target,BB Gun,0s,1,1,1,1,1,1,false
10,17:43:41:425,target,BB Gun,0s,1,1,1,1,1,1,false
11,17:43:42:087,target,BB Gun,0s,1,1,1,1,1,1,false
12,17:43:42:849,target,BB Gun,0.001s,1,1,1,1,1,1,false
13,17:43:43:512,target,BB Gun,0.001s,1,1,1,1,1,1,false
14,17:43:43:993,target,BB Gun,0s,1,1,1,1,1,1,false
15,17:43:44:644,target,BB Gun,0.337s,2,1,0.5,1,2,0.5,false
16,17:43:45:714,target,BB Gun,0.28s,2,1,0.5,1,2,0.5,false
17,17:43:46:269,target,BB Gun,0s,1,1,1,1,1,1,false
18,17:43:47:955,target,BB Gun,1.188s,3,1,0.333,1,3,0.333,false
19,17:43:49:434,target,BB Gun,0.738s,2,1,0.5,1,2,0.5,false
20,17:43:50:921,target,BB Gun,0.847s,2,1,0.5,1,2,0.5,false
21,17:43:51:947,target,BB Gun,0s,1,1,1,1,1,1,false
22,17:43:52:748,target,BB Gun,0s,1,1,1,1,1,1,false
23,17:43:54:383,target,BB Gun,0.787s,2,1,0.5,1,2,0.5,false
24,17:43:55:058,target,BB Gun,0s,1,1,1,1,1,1,false
25,17:43:55:863,target,BB Gun,0s,1,1,1,1,1,1,false
26,17:43:56:501,target,BB Gun,0s,1,1,1,1,1,1,false
27,17:43:57:164,target,BB Gun,0.001s,1,1,1,1,1,1,false
28,17:43:57:728,target,BB Gun,0s,1,1,1,1,1,1,false
29,17:43:58:493,target,BB Gun,0s,1,1,1,1,1,1,false
30,17:43:58:864,target,BB Gun,0s,1,1,1,1,1,1,false
31,17:43:59:632,target,BB Gun,0s,1,1,1,1,1,1,false
32,17:44:00:255,target,BB Gun,0s,1,1,1,1,1,1,false
33,17:44:01:260,target,BB Gun,0.68s,2,1,0.5,1,2,0.5,false
34,17:44:01:815,target,BB Gun,0s,1,1,1,1,1,1,false
35,17:44:02:717,target,BB Gun,0s,1,1,1,1,1,1,false
36,17:44:02:950,target,BB Gun,0s,1,1,1,1,1,1,false
37,17:44:03:562,target,BB Gun,0s,1,1,1,1,1,1,false
38,17:44:04:170,target,BB Gun,0s,1,1,1,1,1,1,false
39,17:44:04:778,target,BB Gun,0s,1,1,1,1,1,1,false
40,17:44:05:223,target,BB Gun,0s,1,1,1,1,1,1,false
41,17:44:05:973,target,BB Gun,0s,1,1,1,1,1,1,false
42,17:44:06:692,target,BB Gun,0.255s,2,1,0.5,1,2,0.5,false
43,17:44:07:284,target,BB Gun,0.001s,1,1,1,1,1,1,false
