Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:03:48:013,target,pistol,0s,1,1,1,25,50,0.5,false
2,12:03:48:282,target,pistol,0s,1,1,1,25,50,0.5,false
3,12:03:48:536,target,pistol,0.001s,1,1,1,25,50,0.5,false
4,12:03:48:800,target,pistol,0s,1,1,1,25,50,0.5,false
5,12:03:49:008,target,pistol,0.001s,1,1,1,25,50,0.5,false
6,12:03:49:741,target,pistol,0.358s,2,1,0.5,25,100,0.25,false
7,12:03:49:966,target,pistol,0s,1,1,1,25,50,0.5,false
8,12:03:50:184,target,pistol,0.001s,1,1,1,25,50,0.5,false
9,12:03:50:346,target,pistol,0s,1,1,1,25,50,0.5,false
10,12:03:50:580,target,pistol,0s,1,1,1,25,50,0.5,false
11,12:03:50:777,target,pistol,0s,1,1,1,25,50,0.5,false
12,12:03:51:003,target,pistol,0s,1,1,1,25,50,0.5,false
13,12:03:51:354,target,pistol,0s,1,1,1,25,50,0.5,false
14,12:03:51:545,target,pistol,0s,1,1,1,25,50,0.5,false
15,12:03:51:738,target,pistol,0s,1,1,1,25,50,0.5,false
16,12:03:51:926,target,pistol,0.001s,1,1,1,25,50,0.5,false
17,12:03:52:179,target,pistol,0s,1,1,1,25,50,0.5,false
18,12:03:52:368,target,pistol,0s,1,1,1,25,50,0.5,false
19,12:03:52:532,target,pistol,0s,1,1,1,25,50,0.5,false
20,12:03:52:724,target,pistol,0.001s,1,1,1,25,50,0.5,false
21,12:03:53:123,target,pistol,0.208s,2,1,0.5,25,100,0.25,false
22,12:03:53:599,target,pistol,0s,1,1,1,25,50,0.5,false
23,12:03:53:808,target,pistol,0s,1,1,1,25,50,0.5,false
24,12:03:54:017,target,pistol,0.001s,1,1,1,25,50,0.5,false
25,12:03:55:476,target,pistol,0.592s,2,1,0.5,25,100,0.25,false
26,12:03:55:660,target,pistol,0.001s,1,1,1,25,50,0.5,false
27,12:03:55:859,target,pistol,0s,1,1,1,25,50,0.5,false
28,12:03:56:180,target,pistol,0s,1,1,1,25,50,0.5,false
29,12:03:56:377,target,pistol,0s,1,1,1,25,50,0.5,false
30,12:03:56:760,target,pistol,0s,1,1,1,25,50,0.5,false
31,12:03:56:932,target,pistol,0s,1,1,1,25,50,0.5,false
32,12:03:57:127,target,pistol,0s,1,1,1,25,50,0.5,false
33,12:03:57:456,target,pistol,0s,1,1,1,25,50,0.5,false
34,12:03:57:628,target,pistol,0s,1,1,1,25,50,0.5,false
35,12:03:57:900,target,pistol,0s,1,1,1,25,50,0.5,false
36,12:03:58:112,target,pistol,0s,1,1,1,25,50,0.5,false
37,12:03:58:338,target,pistol,0.001s,1,1,1,25,50,0.5,false
38,12:03:58:526,target,pistol,0.001s,1,1,1,25,50,0.5,false
39,12:03:58:925,target,pistol,0s,1,1,1,25,50,0.5,false
40,12:03:59:100,target,pistol,0s,1,1,1,25,50,0.5,false
41,12:03:59:263,target,pistol,0s,1,1,1,25,50,0.5,false
42,12:03:59:463,target,pistol,0s,1,1,1,25,50,0.5,false
43,12:03:59:622,target,pistol,0s,1,1,1,25,50,0.5,false
44,12:03:59:998,target,pistol,0s,1,1,1,25,50,0.5,false
45,12:04:00:168,target,pistol,0s,1,1,1,25,50,0.5,false
46,12:04:00:331,target,pistol,0s,1,1,1,25,50,0.5,false
47,12:04:00:831,target,pistol,0s,1,1,1,25,50,0.5,false
48,12:04:01:011,target,pistol,0s,1,1,1,25,50,0.5,false
49,12:04:01:174,target,pistol,0s,1,1,1,25,50,0.5,false
50,12:04:01:332,target,pistol,0s,1,1,1,25,50,0.5,false
51,12:04:01:512,target,pistol,0s,1,1,1,25,50,0.5,false
52,12:04:01:983,target,pistol,0.284s,2,1,0.5,25,100,0.25,false
53,12:04:02:129,target,pistol,0.001s,1,1,1,25,50,0.5,false
54,12:04:03:479,target,pistol,0s,1,1,1,25,50,0.5,false
55,12:04:04:179,target,pistol,0.354s,2,1,0.5,25,100,0.25,false
56,12:04:04:380,target,pistol,0s,1,1,1,25,50,0.5,false
57,12:04:04:572,target,pistol,0s,1,1,1,25,50,0.5,false
58,12:04:04:835,target,pistol,0s,1,1,1,25,50,0.5,false
59,12:04:05:048,target,pistol,0s,1,1,1,25,50,0.5,false
60,12:04:05:528,target,pistol,0.221s,2,1,0.5,25,100,0.25,false
61,12:04:05:732,target,pistol,0s,1,1,1,25,50,0.5,false
62,12:04:05:928,target,pistol,0s,1,1,1,25,50,0.5,false
63,12:04:06:120,target,pistol,0s,1,1,1,25,50,0.5,false
64,12:04:06:387,target,pistol,0s,1,1,1,25,50,0.5,false
